observation_id,species_key,species_common,species_type,species_role,observed_date,year,month,day,day_of_year,season,latitude,longitude,place_guess,scientific_name,quality_grade
281216873,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2024-09-13,2024,9,13,257,monsoon,13.0347142284,77.5729825048,"Sanjayanagara, Bengaluru, Karnataka 560094, India",Leptocoma zeylonica,research
281322612,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2022-12-28,2022,12,28,362,winter,12.4243603,76.6563492,"Ranganathittu Bird Sanctuary, Ranganathittu Rd, Srirangapatna, Karnataka 571438, India",Leptocoma zeylonica,research
281322614,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2022-12-28,2022,12,28,362,winter,12.4243603,76.6563492,"Ranganathittu Bird Sanctuary, Ranganathittu Rd, Srirangapatna, Karnataka 571438, India",Leptocoma zeylonica,research
281332765,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2022-12-28,2022,12,28,362,winter,12.4243603,76.6563492,"Ranganathittu Bird Sanctuary, Ranganathittu Rd, Srirangapatna, Karnataka 571438, India",Leptocoma zeylonica,research
281338630,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2022-12-28,2022,12,28,362,winter,12.4243603,76.6563492,"Ranganathittu Bird Sanctuary, Ranganathittu Rd, Srirangapatna, Karnataka 571438, India",Leptocoma zeylonica,research
282429303,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2024-08-25,2024,8,25,238,monsoon,13.0873671,77.609935,"Jakkur Lake, Bengaluru, Karnataka, India",Leptocoma zeylonica,research
282866399,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2024-09-15,2024,9,15,259,monsoon,13.0347413106,77.5729871901,"Sanjayanagara, Bengaluru, Karnataka 560094, India",Leptocoma zeylonica,research
283324173,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2024-11-18,2024,11,18,323,post_monsoon,15.292001,74.520861,"Ganeshgudi, Londa-Dandeli Road, Joida, Taluk, Dandeli, Karnataka 581365, India",Leptocoma zeylonica,research
283327079,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2024-11-18,2024,11,18,323,post_monsoon,15.292001,74.520861,"Ganeshgudi, Londa-Dandeli Road, Joida, Taluk, Dandeli, Karnataka 581365, India",Leptocoma zeylonica,research
283347986,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2023-09-26,2023,9,26,269,monsoon,12.990976,77.7157208,"Gopalan Grandeur, Hoodi Main Rd, Hoodi, Bengaluru, Karnataka 560048, India",Leptocoma zeylonica,research
284268870,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-07-27,2020,7,27,209,monsoon,12.8608396,77.5991544,"Ramanshree Nagar, Phase 2, Gottigere, Bengaluru, Karnataka 560083, India",Leptocoma zeylonica,research
293377425,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2022-10-04,2022,10,4,277,post_monsoon,12.6865921,77.6657167,"Pearl Vally, Thammanayakanahalli, Karnataka 562106, India",Leptocoma zeylonica,research
303197230,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-12-06,2020,12,6,341,winter,13.6538464707,74.9337263811,"Heggodlu, Siddapura, Udupi, Karnataka, India",Leptocoma zeylonica,research
304714678,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2023-09-12,2023,9,12,255,monsoon,12.2372855245,76.3350106766,"Rathnapuri, Karnataka, India",Leptocoma zeylonica,research
313081022,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2019-06-23,2019,6,23,174,monsoon,12.8738222,77.6204007,"Bangalore, IN-KA, IN",Leptocoma zeylonica,research
313564388,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2023-10-22,2023,10,22,295,post_monsoon,12.9628669,77.577509,"Bengaluru, Karnataka, India",Leptocoma zeylonica,research
317950586,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2024-05-24,2024,5,24,145,pre_monsoon,12.8990306,77.6570129,"Royal Placid, 107/1, Haralur Main Rd, HSR Extension, PWD Quarters, 1st Sector, HSR Layout, Bengaluru, Haralur, Karnataka 560102, India",Leptocoma zeylonica,research
317950587,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2024-05-24,2024,5,24,145,pre_monsoon,12.8990306,77.6570129,"Royal Placid, 107/1, Haralur Main Rd, HSR Extension, PWD Quarters, 1st Sector, HSR Layout, Bengaluru, Haralur, Karnataka 560102, India",Leptocoma zeylonica,research
332240816,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2024-12-23,2024,12,23,358,winter,13.0103568,77.5626001,"2H67+42X, 8th Main Rd, Malleshwaram, Bengaluru, Karnataka 560055, India",Leptocoma zeylonica flaviventris,research
