id,observed_on,user_login,quality_grade,url,image_url,place_guess,latitude,longitude,place_county_name,place_state_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_family_name,taxon_genus_name
47609604,2020-05-28,subhadrad,research,https://www.inaturalist.org/observations/47609604,https://inaturalist-open-data.s3.amazonaws.com/photos/75515425/medium.jpg,"Ferns Residency, Kothanur, Kothnur Narayanapura, Karnataka 560077, India",13.0575444769,77.6399883427,Bangalore,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
47817561,2020-05-05,yashu4,research,https://www.inaturalist.org/observations/47817561,https://static.inaturalist.org/photos/75854977/medium.jpeg,"Immadihalli, Whitefield, Bengaluru, Karnataka 560066, India",12.9686164254,77.7608368546,Bangalore,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
47861275,2020-05-29,harshithjv,research,https://www.inaturalist.org/observations/47861275,https://inaturalist-open-data.s3.amazonaws.com/photos/75922001/medium.jpeg,"Karnataka, IN",12.8840303175,74.9809760694,Dakshin Kannad,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
48105601,2019-05-03,sachinbhaskar,research,https://www.inaturalist.org/observations/48105601,https://inaturalist-open-data.s3.amazonaws.com/photos/76314729/medium.jpeg,"Devasandra Layout, Bengaluru, Karnataka, India",13.0228530556,77.5631063889,Bangalore,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
48456241,2020-06-04,rameshdesai,research,https://www.inaturalist.org/observations/48456241,https://static.inaturalist.org/photos/76887837/medium.jpeg,"Bhutnal Lake, Karnataka",16.8851692,75.7095266,Bijapur,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
48616647,2020-06-06,harshithjv,research,https://www.inaturalist.org/observations/48616647,https://inaturalist-open-data.s3.amazonaws.com/photos/77150117/medium.jpeg,"Karnataka, IN",12.8913197507,74.8791526639,Dakshin Kannad,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
48670611,2020-05-11,haneesh,research,https://www.inaturalist.org/observations/48670611,https://inaturalist-open-data.s3.amazonaws.com/photos/77235560/medium.jpeg,"Kengeri Satellite Town, Bengaluru, Karnataka, India",12.9150945315,77.4696979879,Bangalore,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
48745956,2020-06-07,hareeshaas,research,https://www.inaturalist.org/observations/48745956,https://inaturalist-open-data.s3.amazonaws.com/photos/77362615/medium.jpeg,"Vignana Kendra, Bengaluru, Karnataka, India",13.0820782716,77.5771418105,Bangalore,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
48778810,2020-06-07,rameshdesai,research,https://www.inaturalist.org/observations/48778810,https://static.inaturalist.org/photos/77415252/medium.jpeg,"Bhutnal Lake, Bijapur, Karnataka, India",16.8865018516,75.7099055128,Bijapur,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
48985607,2020-06-09,harshithjv,research,https://www.inaturalist.org/observations/48985607,https://inaturalist-open-data.s3.amazonaws.com/photos/77751487/medium.jpeg,"Karnataka, IN",12.9457833226,74.9268641814,Dakshin Kannad,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
49030877,2020-06-09,subhadrad,research,https://www.inaturalist.org/observations/49030877,https://inaturalist-open-data.s3.amazonaws.com/photos/77823238/medium.jpg,"Ferns Residency, Kothanur, Bengaluru, Karnataka 560077, India ",13.0578095229,77.6390541717,Bangalore,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
49094242,2020-06-10,rameshdesai,research,https://www.inaturalist.org/observations/49094242,https://static.inaturalist.org/photos/77927617/medium.jpeg,"Bhutnal Lake, Bijapur, Karnataka, India",16.8865018516,75.7099055128,Bijapur,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
49126740,2020-06-10,rameshdesai,research,https://www.inaturalist.org/observations/49126740,https://static.inaturalist.org/photos/77978530/medium.jpeg,"Bhutnal Lake, Bijapur, Karnataka, India",16.8865018516,75.7099055128,Bijapur,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
49338745,2020-06-04,nangopickle,research,https://www.inaturalist.org/observations/49338745,https://inaturalist-open-data.s3.amazonaws.com/photos/78320862/medium.jpeg,"Prasanti Nagar, ISRO Layout, Bengaluru, Karnataka, India",12.8945896427,77.5567559525,Bangalore,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
49415960,2020-06-12,harshithjv,research,https://www.inaturalist.org/observations/49415960,https://inaturalist-open-data.s3.amazonaws.com/photos/78447133/medium.jpeg,"Karnataka, IN",12.8865786429,74.8353267076,Dakshin Kannad,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
49416092,2020-06-12,harshithjv,research,https://www.inaturalist.org/observations/49416092,https://inaturalist-open-data.s3.amazonaws.com/photos/78447316/medium.jpeg,"Karnataka, IN",12.8014294866,74.9483566398,Dakshin Kannad,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
49447980,2020-06-13,sangeethakadur,research,https://www.inaturalist.org/observations/49447980,https://static.inaturalist.org/photos/78496138/medium.jpg,"Bangalore, IN-KA, IN",12.8846206,77.4648672,Bangalore,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
50058947,2020-05-14,subhadrad,research,https://www.inaturalist.org/observations/50058947,https://inaturalist-open-data.s3.amazonaws.com/photos/79484771/medium.jpg,"Ferns Residency, Kothanur, Bengaluru, Karnataka 560077, India ",13.0578095229,77.6390541717,Bangalore,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
50122802,2020-06-19,rameshdesai,research,https://www.inaturalist.org/observations/50122802,https://static.inaturalist.org/photos/79590744/medium.jpeg,"Bhutnal Lake, Bijapur, Karnataka, India",16.8865018516,75.7099055128,Bijapur,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
50634331,2020-06-04,harshithjv,research,https://www.inaturalist.org/observations/50634331,https://inaturalist-open-data.s3.amazonaws.com/photos/80410160/medium.jpeg,"Karnataka, IN",12.8887636014,74.8937786241,Dakshin Kannad,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
51209536,2020-06-28,akshayabaremane,research,https://www.inaturalist.org/observations/51209536,https://static.inaturalist.org/photos/81528481/medium.jpeg,"KV Nivas, Site #1, Kanagappa Layout, 2nd Cross, Medahalli, Bengaluru, Karnataka 560049, India",13.032544136,77.7232131958,Bangalore,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
51328822,2020-06-18,amzblr,research,https://www.inaturalist.org/observations/51328822,https://inaturalist-open-data.s3.amazonaws.com/photos/81541256/medium.jpg,"115, Anjanappa Layout, Kothanur, Bengaluru, Karnataka 560077, India",13.0653670877,77.6477002725,Bangalore,Karnataka,金斑蝶 (樺斑蝶),Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
51548103,2020-07-01,rameshdesai,research,https://www.inaturalist.org/observations/51548103,https://static.inaturalist.org/photos/81909026/medium.jpg,"Bijapur, IN-KA, IN",16.8486524932,75.7215824258,Bijapur,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
52345951,2020-07-08,rameshdesai,research,https://www.inaturalist.org/observations/52345951,https://static.inaturalist.org/photos/83208228/medium.jpg,"Hanchinal Lake, Vijayapura",16.86524,75.737386,Bijapur,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
